start_date,start_station,end_date,end_station,bike_number,bike_model,duration_min,trip_category,trip_type,start_hour,start_day,start_month,is_weekend,is_rush_hour,rush_period,station_risk_score,bike_instability_score,start_lat,start_long,end_lat,end_long,trip_distance_km,avg_speed
15/10/2025 23:50,"selby street, whitechapel",16/10/2025 00:03,"hertford road, de beauvoir town",56688,CLASSIC,13.017,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.004576659,0,51.521905,-0.063386,51.53727795,-0.079201849,2.029535924137975,9.354855607918761
15/10/2025 23:51,"borough high street, the borough",16/10/2025 00:07,"riverlight north, nine elms",55845,CLASSIC,16.186916666666665,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.004175365,0.013888888888888888,51.50069491,-0.094524319,51.482362,-0.13612398,3.528522311736712,13.079164059710944
15/10/2025 23:51,"christian street, whitechapel",16/10/2025 00:03,"baldwin street, st. luke's",58981,CLASSIC,12.6761,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.009389671,0,51.513074,-0.064094,51.52702563,-0.088542771,2.2952636518189404,10.864210530773379
15/10/2025 23:49,"upper bank street, canary wharf",15/10/2025 23:52,"preston's road, cubitt town",61116,PBSC_EBIKE,2.99085,Short(1-10 mins),normal,23,Wednesday,October,0,0,non_rush,0.003770739,0,51.503083,-0.017676,51.499286,-0.009152,0.725522158,14.554835400181531
15/10/2025 23:49,"barons court station, west kensington",15/10/2025 23:54,"everington street, fulham",64033,PBSC_EBIKE,4.9038,Short(1-10 mins),normal,23,Wednesday,October,0,0,non_rush,0.001533742,0.015151515151515152,51.49021762,-0.215087092,51.48335692,-0.216305546,0.7675258998496791,9.390993513393846
15/10/2025 23:49,"irene road, parsons green",15/10/2025 23:54,"south park, sands end",56840,CLASSIC,4.725216666666666,Short(1-10 mins),normal,23,Wednesday,October,0,0,non_rush,0.005725191,0,51.4737636,-0.197010096,51.46706414,-0.193502076,0.7835725263378497,9.949671072636031
15/10/2025 23:49,"queen's gate (central), south kensington",15/10/2025 23:56,"nevern place, earl's court",51918,CLASSIC,6.1386,Short(1-10 mins),normal,23,Wednesday,October,0,0,non_rush,0.003881988,0.006666667,51.49396755,-0.17873226,51.49334336,-0.194757949,1.111629022727825,10.865301756698514
15/10/2025 23:48,"warren street station, euston",15/10/2025 23:57,"great percy street, clerkenwell",51432,CLASSIC,9.746716666666666,Short(1-10 mins),normal,23,Wednesday,October,0,0,non_rush,0.003225806,0,51.52443845,-0.138019439,51.52891573,-0.115480888,1.6367678543082826,10.075810615728404
15/10/2025 23:48,"south audley street, mayfair",15/10/2025 23:59,"albert embankment, vauxhall",60577,PBSC_EBIKE,10.764116666666666,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.003205128,0,51.50923,-0.15129,51.4904357,-0.1228069,2.873096077680004,16.014854725109842
15/10/2025 23:48,"concert hall approach, south bank",16/10/2025 00:04,"central house, aldgate",62376,PBSC_EBIKE,16.245116666666668,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.002232143,0,51.504841,-0.1151532,51.515231,-0.07015,3.3218357678205632,12.268926727882356
15/10/2025 23:49,"kings gate house, westminster",16/10/2025 00:09,"simpson street, clapham junction",30973,CLASSIC,20.49925,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.016990291,0,51.49769846,-0.137598896,51.47084722,-0.17070367,3.7642071435267797,11.017594722324318
15/10/2025 23:47,"southern grove, bow",15/10/2025 23:50,"antill road, mile end",50943,CLASSIC,3.7720166666666666,Short(1-10 mins),normal,23,Wednesday,October,0,0,non_rush,0.006437768,0,51.523538,-0.030556,51.528224,-0.037471,0.7073596644919172,11.251694682203162
15/10/2025 23:47,"bbc white city, white city",16/10/2025 00:05,"parson's green , parson's green",63002,PBSC_EBIKE,18.140783333333335,Normal(10-40 mins),normal,23,Wednesday,October,0,0,non_rush,0.004551365,0,51.514767,-0.225787,51.472817,-0.199783,4.999966120311937,16.53721130484348
